Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11003196;BOLSA SZZA COMFORT M 20UND PROMOCION;1002;2000;ST;575,00;3308,04;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003197;BOLSA SZZA COMFORT L 20UND PROMOCION;1002;1000;ST;11000,00;63023,23;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003199;ESTUCHE PROMO CHICCO COTONCITO 300P;1000;1000;ST;3600,00;39283,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003199;ESTUCHE PROMO CHICCO COTONCITO 300P;1000;1007;ST;73,00;655,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1007-Rechazado;1000-Pharsana Valencia
11003205;BOLSAS PROMO CHICCO MOTAS 100P;1000;1000;ST;5180,00;10665,14;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003206;FRAGANCIA COTTON & ALOE (GIVAUDAN);1000;1000;KG;26,60;69888,16;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003207;ACIDO HIALURONICO;1000;1000;KG;25,10;88056,38;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003208;BILAMINADO LADY FACE TH DESMAQUILLAN 24P;1000;1000;KG;137,55;24554,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003210;BILAMINADO LADY FACE TH PREVENIR ACNE24P;1000;1000;KG;183,65;36703,83;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003211;BILAMINADO FRIENDS TH INTIMA 24P;1000;1000;KG;33,60;9018,73;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003219;BOTELLA TUBO 140 ML;1000;1000;ST;6120,00;48028,66;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003220;TAPA FLIP TOP OVALADA AZUL PLASTINAC;1000;1000;ST;6124,00;24396,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003221;ETIQ. FRENT SEC BC CREMA DERMO PROTEC130;1000;1000;ST;6190,00;14391,48;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003222;ETIQ. DORSA SEC BC CREMA DERMO PROTEC130;1000;1000;ST;6190,00;14288,48;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003223;ETIQ FRONT CHICCO CHAMPU ROMERO 100ML;1000;1000;ST;17966,00;285336,88;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003227;ETIQ DORSAL CHICCO CHAMPU ROMERO 100ML;1000;1000;ST;17470,00;261974,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003239;BOLSO KIT PROMO 21X17X4 CM;1000;1000;ST;3147,00;74659,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003240;CARTON CHICCO KIT CHAMP MANZ COLON ACEI;1000;1000;ST;3470,00;13700,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003241;BILAMINADO TH CHICCO 24 UN TRAVEL;1000;1000;KG;741,54;1462198,93;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003242;BILAMINADO TH AMY SEC 24 UN TRAVEL;1000;1000;KG;191,98;345105,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003242;BILAMINADO TH AMY SEC 24 UN TRAVEL;1000;2000;KG;164,00;294371,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11003245;CARTON CHICCO KIT CHAMPU ORI LOCION COLO;1000;1000;ST;633,00;2867,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003246;CARTON CHICCO KIT CHAMP ORG COLON COTON;1000;1000;ST;3283,00;14082,80;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003248;COCAMIDOPROPIL BETAINA 30%;1000;1000;KG;500,30;727520,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003248;COCAMIDOPROPIL BETAINA 30%;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003249;ENVASE PET OVAL C/SILUETA BLANCO 400 ML;1000;1000;ST;16156,00;151708,98;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003249;ENVASE PET OVAL C/SILUETA BLANCO 400 ML;1000;2000;ST;2339,00;23763,53;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11003250;ENVASE PET OVAL C/SILUETA TRANSP 450 ML;1000;1000;ST;8840,00;150197,71;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003253;ETIQUETA DORSA CHICCO CHAMPU ORIG 400ML;1000;1000;ST;18007,00;39551,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003254;ETIQ FRONTAL CHICCO CHAMPU ORIG 400ML;1000;1000;ST;18184,00;41800,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003255;ETIQ FRONTAL CHICCO CHAMPU ROMERO 400ML;1000;2000;ST;4658,00;8116,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003256;ETIQ DORSAL CHICCO CHAMPU ROMERO 400ML;1000;2000;ST;4926,00;10307,29;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003257;ETIQ FRONT CHICCO CHAMPU MANZ 400ML;1000;1000;ST;10338,00;19597,33;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003258;ETIQ DORSAL CHICCO CHAMPU MANZ 400ML;1000;1000;ST;10246,00;23381,78;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003259;ETIQUETA CHICCO PROMO TALCO 200G + 100G;1000;1000;ST;1414,00;3983,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
