Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11003190;ETIQ FRONTAL CHICCO ACEITE CREMOSO 100;1000;1000;ST;18930,00;173785,64;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003191;ETIQ DORSAL CHICCO ACEITE CREMOSO 100;1000;1000;ST;18899,00;163867,45;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003194;BOLSA SZZA CLASSIC L 20UND PROMOCION;1002;1000;ST;8400,00;111966,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003194;BOLSA SZZA CLASSIC L 20UND PROMOCION;1002;2000;ST;571,00;7611,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003196;BOLSA SZZA COMFORT M 20UND PROMOCION;1002;1000;ST;14000,00;78144,67;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003196;BOLSA SZZA COMFORT M 20UND PROMOCION;1002;2000;ST;575,00;3209,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003197;BOLSA SZZA COMFORT L 20UND PROMOCION;1002;1000;ST;11000,00;63836,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003199;ESTUCHE PROMO CHICCO COTONCITO 300P;1000;1000;ST;3600,00;40949,19;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003199;ESTUCHE PROMO CHICCO COTONCITO 300P;1000;1007;ST;73,00;830,36;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1007-Rechazado;1000-Pharsana Valencia
11003205;BOLSAS PROMO CHICCO MOTAS 100P;1000;1000;ST;5180,00;12300,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003206;FRAGANCIA COTTON & ALOE (GIVAUDAN);1000;1000;KG;26,60;87798,33;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003207;ACIDO HIALURONICO;1000;1000;KG;25,10;91388,86;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003208;BILAMINADO LADY FACE TH DESMAQUILLAN 24P;1000;1000;KG;137,55;24723,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003210;BILAMINADO LADY FACE TH PREVENIR ACNE24P;1000;1000;KG;183,65;33020,89;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003211;BILAMINADO FRIENDS TH INTIMA 24P;1000;1000;KG;33,60;8045,68;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003219;BOTELLA TUBO 140 ML;1000;1000;ST;6120,00;44676,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003220;TAPA FLIP TOP OVALADA AZUL PLASTINAC;1000;1000;ST;6124,00;22456,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003221;ETIQ. FRENT SEC BC CREMA DERMO PROTEC130;1000;1000;ST;6190,00;13729,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003222;ETIQ. DORSA SEC BC CREMA DERMO PROTEC130;1000;1000;ST;6190,00;13729,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003223;ETIQ FRONT CHICCO CHAMPU ROMERO 100ML;1000;1000;ST;17966,00;288823,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003227;ETIQ DORSAL CHICCO CHAMPU ROMERO 100ML;1000;1000;ST;17470,00;282810,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003239;BOLSO KIT PROMO 21X17X4 CM;1000;1000;ST;3147,00;90762,92;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003240;CARTON CHICCO KIT CHAMP MANZ COLON ACEI;1000;1000;ST;3470,00;13428,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003241;BILAMINADO TH CHICCO 24 UN TRAVEL;1000;1000;KG;741,54;1247543,24;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003242;BILAMINADO TH AMY SEC 24 UN TRAVEL;1000;1000;KG;191,98;343962,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003242;BILAMINADO TH AMY SEC 24 UN TRAVEL;1000;2000;KG;164,00;293831,75;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11003245;CARTON CHICCO KIT CHAMPU ORI LOCION COLO;1000;1000;ST;633,00;2552,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003246;CARTON CHICCO KIT CHAMP ORG COLON COTON;1000;1000;ST;3283,00;12692,77;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003248;COCAMIDOPROPIL BETAINA 30%;1000;1000;KG;500,30;618282,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003248;COCAMIDOPROPIL BETAINA 30%;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003249;ENVASE PET OVAL C/SILUETA BLANCO 400 ML;1000;1000;ST;16156,00;169466,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003249;ENVASE PET OVAL C/SILUETA BLANCO 400 ML;1000;2000;ST;2339,00;24534,74;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11003250;ENVASE PET OVAL C/SILUETA TRANSP 450 ML;1000;1000;ST;8840,00;139140,06;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003253;ETIQUETA DORSA CHICCO CHAMPU ORIG 400ML;1000;1000;ST;18007,00;34982,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003254;ETIQ FRONTAL CHICCO CHAMPU ORIG 400ML;1000;1000;ST;18184,00;37366,26;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003255;ETIQ FRONTAL CHICCO CHAMPU ROMERO 400ML;1000;2000;ST;4658,00;8542,91;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003256;ETIQ DORSAL CHICCO CHAMPU ROMERO 400ML;1000;2000;ST;4926,00;8673,06;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003257;ETIQ FRONT CHICCO CHAMPU MANZ 400ML;1000;1000;ST;10338,00;25144,14;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003258;ETIQ DORSAL CHICCO CHAMPU MANZ 400ML;1000;1000;ST;10246,00;22531,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003259;ETIQUETA CHICCO PROMO TALCO 200G + 100G;1000;1000;ST;1414,00;4614,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003264;BOLSA FRIENDS PROT REG S/PERF (40);1002;1000;ST;6500,00;7030,14;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003264;BOLSA FRIENDS PROT REG S/PERF (40);1002;2000;ST;4348,00;4702,63;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003265;BOLSA FRIENDS PROT REG S/PERF (60);1002;1000;ST;0,00;0,00;0,000;0,00;38900,000;59271,61;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003265;BOLSA FRIENDS PROT REG S/PERF (60);1002;2000;ST;0,00;0,00;0,000;0,00;1278,000;1947,28;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003266;BOLSA TS FRIENDS REG XTREME SEC 14UND;1002;1000;ST;60500,00;75514,98;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003266;BOLSA TS FRIENDS REG XTREME SEC 14UND;1002;2000;ST;5062,00;6318,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003267;BOLSA TS FRIENDS REGULAR TELA 14UND;1002;1000;ST;16500,00;21173,61;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003267;BOLSA TS FRIENDS REGULAR TELA 14UND;1002;2000;ST;1654,00;2122,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003268;BOLSA PD MANZANILLA 40 UND;1002;1000;ST;0,00;0,00;0,000;0,00;52000,000;58324,77;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003268;BOLSA PD MANZANILLA 40 UND;1002;2000;ST;14836,00;16640,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003269;BOLSA FRIENDS NOCTUR SIN ALAS 10 UND;1002;1000;ST;116000,00;325716,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003269;BOLSA FRIENDS NOCTUR SIN ALAS 10 UND;1002;2000;ST;2195,00;6163,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003273;ETIQUETA ACTIVA SEC ABUN. PROMO (6X20);1001;2003;ST;0,00;0,00;0,000;0,00;7,000;56,35;20.02.2026 - 22:03:31;ZMAP;2003-Semiterminados;1001-Pharsana Maracay
11003273;ETIQUETA ACTIVA SEC ABUN. PROMO (6X20);1002;1000;ST;4000,00;310732,01;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003273;ETIQUETA ACTIVA SEC ABUN. PROMO (6X20);1002;2000;ST;1181,00;91743,62;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003280;ETIQ. FRONTAL JABÓN INTIMO FRIENDS;1000;1000;ST;7928,00;150377,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003281;ETIQ. DORSAL JABÓN INTIMO FRIENDS;1000;1000;ST;7694,00;154729,09;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003285;ETIQUETA ACTIVA SEC PD OCAS PROMO (6X80);1002;2000;ST;1302,00;74370,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003286;ETIQ RESELLABLES P/WIPES (72x40) ACNE;1000;1000;ST;62475,00;454739,61;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003287;ETIQ RESELLABLES P/WIPES (72x40) DESMAQU;1000;1000;ST;19842,00;17192,06;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003288;ELASTIC WAIST BAND NIÑO 100 MM 55GSM;1002;1000;M;160500,00;1567152,61;0,000;0,00;1500,000;14646,29;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003288;ELASTIC WAIST BAND NIÑO 100 MM 55GSM;1002;2000;M;43700,00;426695,13;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003301;BOLSA FRIENDS PROT REG S/PER(60) PROMO;1002;1000;ST;35550,00;138667,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003301;BOLSA FRIENDS PROT REG S/PER(60) PROMO;1002;2000;ST;3754,00;14643,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003303;HOT MELT WETNESS HENKEL DM 9819 (HI);1002;1000;KG;234,00;136780,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003303;HOT MELT WETNESS HENKEL DM 9819 (HI);1002;2000;KG;17,50;10229,33;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003306;BOLSA FRIENDS PROTEC REG T/S S/PERF (20);1002;1000;ST;77100,00;171940,22;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003306;BOLSA FRIENDS PROTEC REG T/S S/PERF (20);1002;2000;ST;1026,00;2288,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003307;BOLSA PD MANZANILLA 20 UD;1002;1000;ST;15000,00;63390,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003307;BOLSA PD MANZANILLA 20 UD;1002;2000;ST;18959,00;80121,46;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003308;BOLSAS P/LADYFACE PROMO DISCO DESMAQ 80U;1000;1000;ST;10525,00;51645,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003310;BOLSAS P/LADY FACE DISCO DESMAQ 80 PZAS;1000;1000;ST;1605,00;9859,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003311;BOLSA CHICCO PAÑAL DE NIÑO XXG 20 UND;1002;1000;ST;55750,00;652974,92;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003311;BOLSA CHICCO PAÑAL DE NIÑO XXG 20 UND;1002;2000;ST;1110,00;13000,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003312;ETIQUETA IDENT REGISTRO SANIT TH AMY 72P;1000;1000;ST;27840,00;29577,73;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003315;ETIQ FRONTAL CHICCO JABON LIQUIDO 400ML;1000;1000;ST;785,00;3689,80;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003316;ETIQ DORSAL CHICCO JABON LIQUIDO 400ML;1000;1000;ST;689,00;2698,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003323;ETIQUETA CODIGO EAN CHICCO TH TRAVEL 24P;1000;1000;ST;10621,00;971,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003324;ENV. PET OVAL C/SILU TRANSP 220ML COR-PL;1000;1000;ST;16430,00;1128674,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003324;ENV. PET OVAL C/SILU TRANSP 220ML COR-PL;1000;2000;ST;40054,00;2751547,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11003325;ENV. PET OVAL C/SILU BLANCO 220ML COR-PL;1000;1000;ST;24134,00;1231196,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003329;EMP. IND. FRIENDS TOALLA 24X20GSM (GRIS);1002;1000;KG;291,80;66113,09;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003329;EMP. IND. FRIENDS TOALLA 24X20GSM (GRIS);1002;1005;KG;320,00;72502,36;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11003329;EMP. IND. FRIENDS TOALLA 24X20GSM (GRIS);1002;2000;KG;508,10;115120,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003330;EMP. IND. FRIENDS 16X20GSM (GRIS);1002;1000;KG;293,60;73217,97;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003330;EMP. IND. FRIENDS 16X20GSM (GRIS);1002;1005;KG;713,30;177882,75;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11003330;EMP. IND. FRIENDS 16X20GSM (GRIS);1002;2000;KG;295,96;73806,50;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003331;BOLSON PEBD 48(6+6)X105 - 90MICRAS;1002;1000;ST;10000,00;990345,64;1000,000;99034,56;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003331;BOLSON PEBD 48(6+6)X105 - 90MICRAS;1002;2000;ST;3210,00;317900,95;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003335;BOLSON PEBD 26X(4+4)X60 - 90 MICRAS;1002;1000;ST;4000,00;138793,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003335;BOLSON PEBD 26X(4+4)X60 - 90 MICRAS;1002;2000;ST;1570,00;54476,38;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003337;BOLSON PEBD 34X(10+10)X70 - 90 MICRAS;1002;1000;ST;6786,00;363779,53;6314,000;338476,86;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003337;BOLSON PEBD 34X(10+10)X70 - 90 MICRAS;1002;2000;ST;131,00;7022,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003339;BOLSON PEBD 40X(8+8)X70 - 90 MICRAS;1002;1000;ST;4050,00;201688,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003339;BOLSON PEBD 40X(8+8)X70 - 90 MICRAS;1002;2000;ST;287,00;14292,52;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003352;BOLSA FRIENDS PD LONG 20 UND;1002;1000;ST;35000,00;29496,85;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003352;BOLSA FRIENDS PD LONG 20 UND;1002;2000;ST;8170,00;6885,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003365;BOLSA SECUREZZA POST PARTO 15UND 182mm;1002;1000;ST;61200,00;757298,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003365;BOLSA SECUREZZA POST PARTO 15UND 182mm;1002;2000;ST;4284,00;53010,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003368;ETIQ FRONT-DORS CHICCO JABON LIQ 220 ML;1000;1000;ST;1318,00;46518,47;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003369;ETIQ FRONT-DORSAL CHICCO JABON LIQ 450ML;1000;1000;ST;6959,00;123306,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003371;TAPA LISA FLIP TOP BLANCA C- 20 PLASTINA;1000;1000;ST;11528,00;12586,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003373;TELA SPUNLACE EMBOSADA 50gr/m2, 200 mm;1000;1007;M2;15028,00;108926,66;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11003374;TELA SPUNLACE LISA 40 gr/m2, 200 mm;1000;1007;M2;6923,50;44013,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11003386;BOLSA SECUREZZA POST PARTO PREMIUM;1002;1000;ST;258600,00;3531972,23;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003386;BOLSA SECUREZZA POST PARTO PREMIUM;1002;2000;ST;1987,00;27138,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003406;ETIQUETAS RESELLABLES P/WIPES 6R (72x50);1000;1000;ST;282597,00;615815,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003415;GENAPOL 70%;1000;1000;KG;1000,90;1994697,02;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003415;GENAPOL 70%;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003424;ESTUCHE FRIENDS PANTY MENSTRUAL S 3UND;1002;2001;ST;69,00;4581,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2001-Retenido;1002-Pharsana Higienico
11003426;CLORURO DE SODIO USP;1000;1000;KG;92,84;13853,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003426;CLORURO DE SODIO USP;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11003427;ESTUCHE FRIENDS PANTY MENSTRUAL M 3UND;1002;2001;ST;225,00;14940,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2001-Retenido;1002-Pharsana Higienico
11003428;ESTUCHE FRIENDS PANTY MENSTRUAL L 3UND;1002;2001;ST;56,00;3718,40;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2001-Retenido;1002-Pharsana Higienico
11003476;EMP. IND. BLANCO TOALLA 24X20GSM;1002;1000;KG;513,10;339220,54;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003482;TELA SPUNL EMBOZADA 45gr/m2, 190mm 70-30;1000;1000;M2;545215,50;23343186,58;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003482;TELA SPUNL EMBOZADA 45gr/m2, 190mm 70-30;1000;1007;M2;13567,25;580876,46;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11003485;ETIQ FRONTAL/DORSAL COLONIA AMY 220ML;1000;1000;ST;54798,00;979137,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003486;ETIQ FRONTAL/DORSAL AMY ACEITE 220ML;1000;1000;ST;324,00;4830,84;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003487;ETIQ FRONTAL AMY LOCION 200ML;1000;1000;ST;2128,00;81058,83;7000,000;266640,88;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003488;ETIQ DORSAL AMY LOCION 200ML;1000;1000;ST;2132,00;41427,21;7000,000;136018,03;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003490;STICKER BLANCO MATE (45X10)MM;1002;1000;ST;40000,00;108023,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003490;STICKER BLANCO MATE (45X10)MM;1002;2000;ST;35655,00;96289,13;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003491;ETIQ DORSAL AMY CHAMPU 200ML;1000;1000;ST;8935,00;375907,54;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003492;ETIQ FRONTAL AMY CHAMPU 200ML;1000;1000;ST;8932,00;375836,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003493;ETIQ FRONTAL AMY TALCO 200G;1000;1000;ST;14473,00;277013,22;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003494;ETIQ DORSAL AMY TALCO 200G;1000;1000;ST;14495,00;257576,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
