Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11002999;SEPARADOR Carton 141cm x 111cm x2,2mm(M);1200;2000;PZA;524,00;282000,14;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZEMP;2000-Producción;1200-Ampofrasca
11003078;PREFORMA 23,00 GRS AMBAR AMPOFRASCA;1200;1000;PZA;10217,00;4597,65;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;1000-Materia Prima;1200-Ampofrasca
11003185;MASTERBATCH AZUL MyM FAZ1084;1200;1000;KG;29,99;9307,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;1000-Materia Prima;1200-Ampofrasca
11003342;RESINA PET JADE CZ-302 (POLITEREFTALATO;1200;2000;KG;285,34;84648,66;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;2000-Producción;1200-Ampofrasca
11003375;MASTERBATCH ROJO PP33606804;1200;1000;KG;116,78;240178,48;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;1000-Materia Prima;1200-Ampofrasca
11003464;CINTA DE IMPRE.450MT LAR X 10CM ANC ZEBR;1200;1000;PZA;24,00;79872,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;1000-Materia Prima;1200-Ampofrasca
11003464;CINTA DE IMPRE.450MT LAR X 10CM ANC ZEBR;1200;2000;PZA;1,00;3328,01;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;2000-Producción;1200-Ampofrasca
11003484;SEPARADOR GRIS PLEGABLE Cal 0.40(142X112;1200;1000;PZA;8000,00;4710829,95;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZEMP;1000-Materia Prima;1200-Ampofrasca
11003484;SEPARADOR GRIS PLEGABLE Cal 0.40(142X112;1200;2000;PZA;2480,00;1460357,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZEMP;2000-Producción;1200-Ampofrasca
11003507;RESINA RAMAPET S1;1200;1000;KG;4600,00;764979,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;1000-Materia Prima;1200-Ampofrasca
11003507;RESINA RAMAPET S1;1200;2000;KG;1515,65;252052,93;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;2000-Producción;1200-Ampofrasca
11003508;BOLSAS PLÁSTICAS 50 x13+13x170cm;1200;1000;PZA;1475,00;433709,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;1000-Materia Prima;1200-Ampofrasca
11003508;BOLSAS PLÁSTICAS 50 x13+13x170cm;1200;2000;PZA;768,00;225822,92;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZMAP;2000-Producción;1200-Ampofrasca
40000022;SOBRETAPA PUSH & PULL AMARILLO;1200;2003;PZA;172000,00;79980,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000023;SOBRETAPA PUSH & PULL AZUL;1200;2003;PZA;65000,00;30225,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000025;SOBRETAPA PUSH & PULL VIOLETA;1200;2003;PZA;221133,00;102826,85;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000049;TARRO PARA ENVASE GEL PACK TRANSPARENTE;1200;2003;PZA;14400,00;108532,80;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000332;SOBRETAPA PUSH & PULL TRANSPARENTE;1200;2003;PZA;415000,00;231155,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000487;SOBRETAPA PUSH & PULL MARRON;1200;2003;PZA;14000,00;29386,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000488;TAPA ROSCA PARA PUSH & PULL MARRON;1200;2003;PZA;2000,00;14990,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
40000507;TAPA ROSCA PARA PUSH & PULL AMARILLA (F);1200;2003;PZA;60000,00;119340,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:35;ZSTE;2003-Semiterminados;1200-Ampofrasca
